JF,state,year,services_state_tax,local_tax,services_tax
108,District of Columbia,2016,5.75,0.0,5.75
109,District of Columbia,2016,5.75,0.0,5.75
110,District of Columbia,2016,5.75,0.0,5.75
111,District of Columbia,2016,0.0,0.0,0.0
112,District of Columbia,2016,0.0,0.0,0.0
113,District of Columbia,2016,5.75,0.0,5.75
114,District of Columbia,2016,5.75,0.0,5.75
115,District of Columbia,2016,5.75,0.0,5.75
116,District of Columbia,2016,5.75,0.0,5.75
117,District of Columbia,2016,5.75,0.0,5.75
118,District of Columbia,2016,5.75,0.0,5.75
119,District of Columbia,2016,5.75,0.0,5.75
120,District of Columbia,2016,5.75,0.0,5.75
121,District of Columbia,2016,5.75,0.0,5.75
122,District of Columbia,2016,0.0,0.0,0.0
123,District of Columbia,2016,0.0,0.0,0.0
124,District of Columbia,2016,5.75,0.0,5.75
125,District of Columbia,2016,12.0,0.0,12.0
126,District of Columbia,2016,5.75,0.0,5.75
127,District of Columbia,2016,5.75,0.0,5.75
128,District of Columbia,2016,5.75,0.0,5.75
129,District of Columbia,2016,0.0,0.0,0.0
130,District of Columbia,2016,0.0,0.0,0.0
131,District of Columbia,2016,10.0,0.0,10.0
132,District of Columbia,2016,10.0,0.0,10.0
133,District of Columbia,2016,5.75,0.0,5.75
134,District of Columbia,2016,0.0,0.0,0.0
135,District of Columbia,2016,5.75,0.0,5.75
136,District of Columbia,2016,0.0,0.0,0.0
137,District of Columbia,2016,0.0,0.0,0.0
138,District of Columbia,2016,0.0,0.0,0.0
139,District of Columbia,2016,5.75,0.0,5.75
140,District of Columbia,2016,0.0,0.0,0.0
141,District of Columbia,2016,5.75,0.0,5.75
142,District of Columbia,2016,0.0,0.0,0.0
143,District of Columbia,2016,0.0,0.0,0.0
144,District of Columbia,2016,0.0,0.0,0.0
145,District of Columbia,2016,0.0,0.0,0.0
146,District of Columbia,2016,0.0,0.0,0.0
147,District of Columbia,2016,0.0,0.0,0.0
148,District of Columbia,2016,0.0,0.0,0.0
149,District of Columbia,2016,0.0,0.0,0.0
150,District of Columbia,2016,0.0,0.0,0.0
151,District of Columbia,2016,5.75,0.0,5.75
152,District of Columbia,2016,5.75,0.0,5.75
153,District of Columbia,2016,5.75,0.0,5.75
154,District of Columbia,2016,5.75,0.0,5.75
155,District of Columbia,2016,5.75,0.0,5.75
156,District of Columbia,2016,10.0,0.0,10.0
157,District of Columbia,2016,10.0,0.0,10.0
158,District of Columbia,2016,5.75,0.0,5.75
159,District of Columbia,2016,5.75,0.0,5.75
160,District of Columbia,2016,5.75,0.0,5.75
161,District of Columbia,2016,5.75,0.0,5.75
162,District of Columbia,2016,14.5,0.0,14.5
163,District of Columbia,2016,5.75,0.0,5.75
164,District of Columbia,2016,5.75,0.0,5.75
165,District of Columbia,2016,5.75,0.0,5.75
166,District of Columbia,2016,5.75,0.0,5.75
167,District of Columbia,2016,5.75,0.0,5.75
168,District of Columbia,2016,5.75,0.0,5.75
169,District of Columbia,2016,5.75,0.0,5.75
170,District of Columbia,2016,5.75,0.0,5.75
171,District of Columbia,2016,0.0,0.0,0.0
172,District of Columbia,2016,5.75,0.0,5.75
173,District of Columbia,2016,5.75,0.0,5.75
174,District of Columbia,2016,5.75,0.0,5.75
175,District of Columbia,2016,5.75,0.0,5.75
176,District of Columbia,2016,0.0,0.0,0.0
177,District of Columbia,2016,5.75,0.0,5.75
178,District of Columbia,2016,5.75,0.0,5.75
179,District of Columbia,2016,0.0,0.0,0.0
180,District of Columbia,2016,0.0,0.0,0.0
181,District of Columbia,2016,5.75,0.0,5.75
182,District of Columbia,2016,0.0,0.0,0.0
183,District of Columbia,2016,5.75,0.0,5.75
0,Florida,2016,6.0,0.66,6.66
1,Florida,2016,0.0,0.66,0.0
2,Florida,2016,0.0,0.66,0.0
3,Florida,2016,0.0,0.66,0.0
4,Florida,2016,0.0,0.66,0.0
5,Florida,2016,0.0,0.66,0.0
6,Florida,2016,0.0,0.66,0.0
7,Florida,2016,0.0,0.66,0.0
8,Florida,2016,0.0,0.66,0.0
9,Florida,2016,0.0,0.66,0.0
10,Florida,2016,0.0,0.66,0.0
11,Florida,2016,0.0,0.66,0.0
12,Florida,2016,0.0,0.66,0.0
13,Florida,2016,0.0,0.66,0.0
14,Florida,2016,0.0,0.66,0.0
15,Florida,2016,0.0,0.66,0.0
16,Florida,2016,0.0,0.66,0.0
17,Florida,2016,0.0,0.66,0.0
18,Florida,2016,0.0,0.66,0.0
19,Florida,2016,6.0,0.66,6.66
20,Florida,2016,6.0,0.66,6.66
21,Florida,2016,6.0,0.66,6.66
22,Florida,2016,6.0,0.66,6.66
23,Florida,2016,6.0,0.66,6.66
24,Florida,2016,6.0,0.66,6.66
25,Florida,2016,6.0,0.66,6.66
26,Florida,2016,0.0,0.66,0.0
27,Florida,2016,0.0,0.66,0.0
28,Florida,2016,0.0,0.66,0.0
29,Florida,2016,6.8,0.66,7.46
30,Florida,2016,6.8,0.66,7.46
31,Florida,2016,6.8,0.66,7.46
32,Florida,2016,7.0,0.66,7.66
33,Florida,2016,0.0,0.66,0.0
34,Florida,2016,6.0,0.66,6.66
35,Florida,2016,6.0,0.66,6.66
36,Florida,2016,0.0,0.66,0.0
37,Florida,2016,0.0,0.66,0.0
38,Florida,2016,0.0,0.66,0.0
39,Florida,2016,6.8,0.66,7.46
40,Florida,2016,0.0,0.66,0.0
41,Florida,2016,0.0,0.66,0.0
42,Florida,2016,0.0,0.66,0.0
43,Florida,2016,0.0,0.66,0.0
44,Florida,2016,0.0,0.66,0.0
45,Florida,2016,0.0,0.66,0.0
46,Florida,2016,0.0,0.66,0.0
47,Florida,2016,0.0,0.66,0.0
48,Florida,2016,0.0,0.66,0.0
49,Florida,2016,0.0,0.66,0.0
50,Florida,2016,0.0,0.66,0.0
51,Florida,2016,0.0,0.66,0.0
52,Florida,2016,0.0,0.66,0.0
53,Florida,2016,0.0,0.66,0.0
54,Florida,2016,0.0,0.66,0.0
55,Florida,2016,0.0,0.66,0.0
56,Florida,2016,0.0,0.66,0.0
57,Florida,2016,0.0,0.66,0.0
58,Florida,2016,0.0,0.66,0.0
59,Florida,2016,0.0,0.66,0.0
60,Florida,2016,6.0,0.66,6.66
61,Florida,2016,6.0,0.66,6.66
62,Florida,2016,0.0,0.66,0.0
63,Florida,2016,0.0,0.66,0.0
64,Florida,2016,0.0,0.66,0.0
65,Florida,2016,0.0,0.66,0.0
66,Florida,2016,0.0,0.66,0.0
67,Florida,2016,0.0,0.66,0.0
68,Florida,2016,6.0,0.66,6.66
69,Florida,2016,0.0,0.66,0.0
70,Florida,2016,0.0,0.66,0.0
71,Florida,2016,6.0,0.66,6.66
72,Florida,2016,0.0,0.66,0.0
73,Florida,2016,0.0,0.66,0.0
74,Florida,2016,0.0,0.66,0.0
75,Florida,2016,0.0,0.66,0.0
76,Florida,2016,0.0,0.66,0.0
77,Florida,2016,0.0,0.66,0.0
78,Florida,2016,0.0,0.66,0.0
79,Florida,2016,0.0,0.66,0.0
80,Florida,2016,0.0,0.66,0.0
81,Florida,2016,0.0,0.66,0.0
82,Florida,2016,0.0,0.66,0.0
83,Florida,2016,0.0,0.66,0.0
84,Florida,2016,0.0,0.66,0.0
85,Florida,2016,0.0,0.66,0.0
86,Florida,2016,0.0,0.66,0.0
87,Florida,2016,6.0,0.66,6.66
88,Florida,2016,0.0,0.66,0.0
89,Florida,2016,0.0,0.66,0.0
90,Florida,2016,0.0,0.66,0.0
91,Florida,2016,6.0,0.66,6.66
92,Florida,2016,6.0,0.66,6.66
93,Florida,2016,6.0,0.66,6.66
94,Florida,2016,6.0,0.66,6.66
95,Florida,2016,6.0,0.66,6.66
96,Florida,2016,0.0,0.66,0.0
97,Florida,2016,0.0,0.66,0.0
98,Florida,2016,0.0,0.66,0.0
99,Florida,2016,6.0,0.66,6.66
100,Florida,2016,0.0,0.66,0.0
101,Florida,2016,0.0,0.66,0.0
102,Florida,2016,0.0,0.66,0.0
103,Florida,2016,0.0,0.66,0.0
104,Florida,2016,0.0,0.66,0.0
105,Florida,2016,6.0,0.66,6.66
106,Florida,2016,6.0,0.66,6.66
107,Florida,2016,6.0,0.66,6.66
108,Florida,2016,0.0,0.66,0.0
109,Florida,2016,0.0,0.66,0.0
110,Florida,2016,0.0,0.66,0.0
111,Florida,2016,6.0,0.66,6.66
112,Florida,2016,6.0,0.66,6.66
113,Florida,2016,0.0,0.66,0.0
114,Florida,2016,0.0,0.66,0.0
115,Florida,2016,0.0,0.66,0.0
116,Florida,2016,0.0,0.66,0.0
117,Florida,2016,0.0,0.66,0.0
118,Florida,2016,0.0,0.66,0.0
119,Florida,2016,0.0,0.66,0.0
120,Florida,2016,0.0,0.66,0.0
121,Florida,2016,0.0,0.66,0.0
122,Florida,2016,6.0,0.66,6.66
123,Florida,2016,0.0,0.66,0.0
124,Florida,2016,6.0,0.66,6.66
125,Florida,2016,6.0,0.66,6.66
126,Florida,2016,6.0,0.66,6.66
127,Florida,2016,6.0,0.66,6.66
128,Florida,2016,6.0,0.66,6.66
129,Florida,2016,6.0,0.66,6.66
130,Florida,2016,6.0,0.66,6.66
131,Florida,2016,6.8,0.66,7.46
132,Florida,2016,10.8,0.66,11.46
133,Florida,2016,6.0,0.66,6.66
134,Florida,2016,4.0,0.66,4.66
135,Florida,2016,6.0,0.66,6.66
136,Florida,2016,6.0,0.66,6.66
137,Florida,2016,6.0,0.66,6.66
138,Florida,2016,4.0,0.66,4.66
139,Florida,2016,6.0,0.66,6.66
140,Florida,2016,0.0,0.66,0.0
141,Florida,2016,6.0,0.66,6.66
142,Florida,2016,0.0,0.66,0.0
143,Florida,2016,0.0,0.66,0.0
144,Florida,2016,0.0,0.66,0.0
145,Florida,2016,0.0,0.66,0.0
146,Florida,2016,0.0,0.66,0.0
147,Florida,2016,0.0,0.66,0.0
148,Florida,2016,0.0,0.66,0.0
149,Florida,2016,0.0,0.66,0.0
150,Florida,2016,0.0,0.66,0.0
151,Florida,2016,6.0,0.66,6.66
152,Florida,2016,6.0,0.66,6.66
153,Florida,2016,6.0,0.66,6.66
154,Florida,2016,6.0,0.66,6.66
155,Florida,2016,6.0,0.66,6.66
156,Florida,2016,6.0,0.66,6.66
157,Florida,2016,6.0,0.66,6.66
158,Florida,2016,0.0,0.66,0.0
159,Florida,2016,6.0,0.66,6.66
160,Florida,2016,6.0,0.66,6.66
161,Florida,2016,0.0,0.66,0.0
162,Florida,2016,6.0,0.66,6.66
163,Florida,2016,6.0,0.66,6.66
164,Florida,2016,6.0,0.66,6.66
165,Florida,2016,6.0,0.66,6.66
166,Florida,2016,6.0,0.66,6.66
167,Florida,2016,6.0,0.66,6.66
168,Florida,2016,6.0,0.66,6.66
169,Florida,2016,6.0,0.66,6.66
170,Florida,2016,6.0,0.66,6.66
171,Florida,2016,6.0,0.66,6.66
172,Florida,2016,6.0,0.66,6.66
173,Florida,2016,6.0,0.66,6.66
174,Florida,2016,6.0,0.66,6.66
175,Florida,2016,0.0,0.66,0.0
176,Florida,2016,0.0,0.66,0.0
177,Florida,2016,6.0,0.66,6.66
178,Florida,2016,6.0,0.66,6.66
179,Florida,2016,6.0,0.66,6.66
180,Florida,2016,6.0,0.66,6.66
181,Florida,2016,0.0,0.66,0.0
182,Florida,2016,6.0,0.66,6.66
183,Florida,2016,6.0,0.66,6.66
0,Georgia,2016,4.0,3.01,7.01
1,Georgia,2016,0.0,3.01,0.0
2,Georgia,2016,0.0,3.01,0.0
3,Georgia,2016,0.0,3.01,0.0
4,Georgia,2016,0.0,3.01,0.0
5,Georgia,2016,0.0,3.01,0.0
6,Georgia,2016,0.0,3.01,0.0
7,Georgia,2016,0.0,3.01,0.0
8,Georgia,2016,0.0,3.01,0.0
9,Georgia,2016,0.0,3.01,0.0
10,Georgia,2016,0.0,3.01,0.0
11,Georgia,2016,0.0,3.01,0.0
12,Georgia,2016,0.0,3.01,0.0
13,Georgia,2016,0.0,3.01,0.0
14,Georgia,2016,4.0,3.01,7.01
15,Georgia,2016,4.0,3.01,7.01
16,Georgia,2016,4.0,3.01,7.01
17,Georgia,2016,0.0,3.01,0.0
18,Georgia,2016,0.0,3.01,0.0
19,Georgia,2016,0.0,3.01,0.0
20,Georgia,2016,0.0,3.01,0.0
21,Georgia,2016,0.0,3.01,0.0
22,Georgia,2016,0.0,3.01,0.0
23,Georgia,2016,0.0,3.01,0.0
24,Georgia,2016,0.0,3.01,0.0
25,Georgia,2016,0.0,3.01,0.0
26,Georgia,2016,0.0,3.01,0.0
27,Georgia,2016,0.0,3.01,0.0
28,Georgia,2016,0.0,3.01,0.0
29,Georgia,2016,4.0,3.01,7.01
30,Georgia,2016,0.0,3.01,0.0
31,Georgia,2016,4.0,3.01,7.01
32,Georgia,2016,4.0,3.01,7.01
33,Georgia,2016,0.0,3.01,0.0
34,Georgia,2016,4.0,3.01,7.01
35,Georgia,2016,4.0,3.01,7.01
36,Georgia,2016,0.0,3.01,0.0
37,Georgia,2016,4.0,3.01,7.01
38,Georgia,2016,0.0,3.01,0.0
39,Georgia,2016,4.0,3.01,7.01
40,Georgia,2016,4.0,3.01,7.01
41,Georgia,2016,0.0,3.01,0.0
42,Georgia,2016,4.0,3.01,7.01
43,Georgia,2016,4.0,3.01,7.01
44,Georgia,2016,0.0,3.01,0.0
45,Georgia,2016,0.0,3.01,0.0
46,Georgia,2016,0.0,3.01,0.0
47,Georgia,2016,0.0,3.01,0.0
48,Georgia,2016,0.0,3.01,0.0
49,Georgia,2016,0.0,3.01,0.0
50,Georgia,2016,0.0,3.01,0.0
51,Georgia,2016,0.0,3.01,0.0
52,Georgia,2016,0.0,3.01,0.0
53,Georgia,2016,0.0,3.01,0.0
54,Georgia,2016,0.0,3.01,0.0
55,Georgia,2016,0.0,3.01,0.0
56,Georgia,2016,0.0,3.01,0.0
57,Georgia,2016,4.0,3.01,7.01
58,Georgia,2016,4.0,3.01,7.01
59,Georgia,2016,0.0,3.01,0.0
60,Georgia,2016,0.0,3.01,0.0
61,Georgia,2016,4.0,3.01,7.01
62,Georgia,2016,0.0,3.01,0.0
63,Georgia,2016,0.0,3.01,0.0
64,Georgia,2016,0.0,3.01,0.0
65,Georgia,2016,0.0,3.01,0.0
66,Georgia,2016,0.0,3.01,0.0
67,Georgia,2016,0.0,3.01,0.0
68,Georgia,2016,0.0,3.01,0.0
69,Georgia,2016,0.0,3.01,0.0
70,Georgia,2016,0.0,3.01,0.0
71,Georgia,2016,4.0,3.01,7.01
72,Georgia,2016,0.0,3.01,0.0
73,Georgia,2016,0.0,3.01,0.0
74,Georgia,2016,0.0,3.01,0.0
75,Georgia,2016,0.0,3.01,0.0
76,Georgia,2016,0.0,3.01,0.0
77,Georgia,2016,0.0,3.01,0.0
78,Georgia,2016,0.0,3.01,0.0
79,Georgia,2016,0.0,3.01,0.0
80,Georgia,2016,0.0,3.01,0.0
81,Georgia,2016,0.0,3.01,0.0
82,Georgia,2016,0.0,3.01,0.0
83,Georgia,2016,4.0,3.01,7.01
84,Georgia,2016,0.0,3.01,0.0
85,Georgia,2016,0.0,3.01,0.0
86,Georgia,2016,0.0,3.01,0.0
87,Georgia,2016,0.0,3.01,0.0
88,Georgia,2016,0.0,3.01,0.0
89,Georgia,2016,0.0,3.01,0.0
90,Georgia,2016,0.0,3.01,0.0
91,Georgia,2016,0.0,3.01,0.0
92,Georgia,2016,4.0,3.01,7.01
93,Georgia,2016,4.0,3.01,7.01
94,Georgia,2016,4.0,3.01,7.01
95,Georgia,2016,0.0,3.01,0.0
96,Georgia,2016,0.0,3.01,0.0
97,Georgia,2016,0.0,3.01,0.0
98,Georgia,2016,0.0,3.01,0.0
99,Georgia,2016,0.0,3.01,0.0
100,Georgia,2016,0.0,3.01,0.0
101,Georgia,2016,0.0,3.01,0.0
102,Georgia,2016,0.0,3.01,0.0
103,Georgia,2016,0.0,3.01,0.0
104,Georgia,2016,0.0,3.01,0.0
105,Georgia,2016,4.0,3.01,7.01
106,Georgia,2016,0.0,3.01,0.0
107,Georgia,2016,4.0,3.01,7.01
108,Georgia,2016,4.0,3.01,7.01
109,Georgia,2016,4.0,3.01,7.01
110,Georgia,2016,0.0,3.01,0.0
111,Georgia,2016,0.0,3.01,0.0
112,Georgia,2016,0.0,3.01,0.0
113,Georgia,2016,0.0,3.01,0.0
114,Georgia,2016,0.0,3.01,0.0
115,Georgia,2016,0.0,3.01,0.0
116,Georgia,2016,4.0,3.01,7.01
117,Georgia,2016,4.0,3.01,7.01
118,Georgia,2016,4.0,3.01,7.01
119,Georgia,2016,4.0,3.01,7.01
120,Georgia,2016,4.0,3.01,7.01
121,Georgia,2016,4.0,3.01,7.01
122,Georgia,2016,0.0,3.01,0.0
123,Georgia,2016,0.0,3.01,0.0
124,Georgia,2016,0.0,3.01,0.0
125,Georgia,2016,0.0,3.01,0.0
126,Georgia,2016,0.0,3.01,0.0
127,Georgia,2016,4.0,3.01,7.01
128,Georgia,2016,4.0,3.01,7.01
129,Georgia,2016,4.0,3.01,7.01
130,Georgia,2016,4.0,3.01,7.01
131,Georgia,2016,0.0,3.01,0.0
132,Georgia,2016,0.0,3.01,0.0
133,Georgia,2016,4.0,3.01,7.01
134,Georgia,2016,0.0,3.01,0.0
135,Georgia,2016,0.0,3.01,0.0
136,Georgia,2016,0.0,3.01,0.0
137,Georgia,2016,4.0,3.01,7.01
138,Georgia,2016,0.0,3.01,0.0
139,Georgia,2016,4.0,3.01,7.01
140,Georgia,2016,0.0,3.01,0.0
141,Georgia,2016,4.0,3.01,7.01
142,Georgia,2016,0.0,3.01,0.0
143,Georgia,2016,0.0,3.01,0.0
144,Georgia,2016,0.0,3.01,0.0
145,Georgia,2016,0.0,3.01,0.0
146,Georgia,2016,0.0,3.01,0.0
147,Georgia,2016,0.0,3.01,0.0
148,Georgia,2016,0.0,3.01,0.0
149,Georgia,2016,0.0,3.01,0.0
150,Georgia,2016,0.0,3.01,0.0
151,Georgia,2016,4.0,3.01,7.01
152,Georgia,2016,4.0,3.01,7.01
153,Georgia,2016,4.0,3.01,7.01
154,Georgia,2016,4.0,3.01,7.01
155,Georgia,2016,4.0,3.01,7.01
156,Georgia,2016,4.0,3.01,7.01
157,Georgia,2016,4.0,3.01,7.01
158,Georgia,2016,4.0,3.01,7.01
159,Georgia,2016,4.0,3.01,7.01
160,Georgia,2016,4.0,3.01,7.01
161,Georgia,2016,4.0,3.01,7.01
162,Georgia,2016,4.0,3.01,7.01
163,Georgia,2016,0.0,3.01,0.0
164,Georgia,2016,4.0,3.01,7.01
165,Georgia,2016,4.0,3.01,7.01
166,Georgia,2016,0.0,3.01,0.0
167,Georgia,2016,0.0,3.01,0.0
168,Georgia,2016,0.0,3.01,0.0
169,Georgia,2016,0.0,3.01,0.0
170,Georgia,2016,0.0,3.01,0.0
171,Georgia,2016,0.0,3.01,0.0
172,Georgia,2016,0.0,3.01,0.0
173,Georgia,2016,0.0,3.01,0.0
174,Georgia,2016,0.0,3.01,0.0
175,Georgia,2016,0.0,3.01,0.0
176,Georgia,2016,0.0,3.01,0.0
177,Georgia,2016,0.0,3.01,0.0
178,Georgia,2016,0.0,3.01,0.0
179,Georgia,2016,0.0,3.01,0.0
180,Georgia,2016,0.0,3.01,0.0
181,Georgia,2016,0.0,3.01,0.0
182,Georgia,2016,0.0,3.01,0.0
183,Georgia,2016,0.0,3.01,0.0
0,Hawaii,2016,4.0,0.35,4.35
1,Hawaii,2016,4.0,0.35,4.35
2,Hawaii,2016,4.0,0.35,4.35
3,Hawaii,2016,4.0,0.35,4.35
4,Hawaii,2016,4.0,0.35,4.35
5,Hawaii,2016,4.0,0.35,4.35
6,Hawaii,2016,4.0,0.35,4.35
7,Hawaii,2016,4.0,0.35,4.35
8,Hawaii,2016,4.0,0.35,4.35
9,Hawaii,2016,4.0,0.35,4.35
10,Hawaii,2016,4.0,0.35,4.35
11,Hawaii,2016,4.0,0.35,4.35
12,Hawaii,2016,4.0,0.35,4.35
13,Hawaii,2016,4.0,0.35,4.35
14,Hawaii,2016,4.0,0.35,4.35
15,Hawaii,2016,4.0,0.35,4.35
16,Hawaii,2016,4.0,0.35,4.35
17,Hawaii,2016,4.0,0.35,4.35
18,Hawaii,2016,0.0,0.35,0.0
19,Hawaii,2016,4.0,0.35,4.35
20,Hawaii,2016,4.0,0.35,4.35
21,Hawaii,2016,4.0,0.35,4.35
22,Hawaii,2016,4.0,0.35,4.35
23,Hawaii,2016,4.0,0.35,4.35
24,Hawaii,2016,4.0,0.35,4.35
25,Hawaii,2016,4.0,0.35,4.35
26,Hawaii,2016,0.0,0.35,0.0
27,Hawaii,2016,4.0,0.35,4.35
28,Hawaii,2016,4.0,0.35,4.35
29,Hawaii,2016,5.885,0.35,6.234999999999999
30,Hawaii,2016,4.0,0.35,4.35
31,Hawaii,2016,5.885,0.35,6.234999999999999
32,Hawaii,2016,5.885,0.35,6.234999999999999
33,Hawaii,2016,5.885,0.35,6.234999999999999
34,Hawaii,2016,5.885,0.35,6.234999999999999
35,Hawaii,2016,5.885,0.35,6.234999999999999
36,Hawaii,2016,5.885,0.35,6.234999999999999
37,Hawaii,2016,5.885,0.35,6.234999999999999
38,Hawaii,2016,4.0,0.35,4.35
39,Hawaii,2016,5.885,0.35,6.234999999999999
40,Hawaii,2016,5.885,0.35,6.234999999999999
41,Hawaii,2016,5.885,0.35,6.234999999999999
42,Hawaii,2016,5.885,0.35,6.234999999999999
43,Hawaii,2016,5.885,0.35,6.234999999999999
44,Hawaii,2016,5.885,0.35,6.234999999999999
45,Hawaii,2016,0.0,0.35,0.0
46,Hawaii,2016,4.0,0.35,4.35
47,Hawaii,2016,4.0,0.35,4.35
48,Hawaii,2016,4.0,0.35,4.35
49,Hawaii,2016,4.0,0.35,4.35
50,Hawaii,2016,4.0,0.35,4.35
51,Hawaii,2016,4.0,0.35,4.35
52,Hawaii,2016,4.0,0.35,4.35
53,Hawaii,2016,4.0,0.35,4.35
54,Hawaii,2016,4.0,0.35,4.35
55,Hawaii,2016,4.0,0.35,4.35
56,Hawaii,2016,4.0,0.35,4.35
57,Hawaii,2016,4.0,0.35,4.35
58,Hawaii,2016,4.0,0.35,4.35
59,Hawaii,2016,4.0,0.35,4.35
60,Hawaii,2016,4.0,0.35,4.35
61,Hawaii,2016,4.0,0.35,4.35
62,Hawaii,2016,4.0,0.35,4.35
63,Hawaii,2016,4.0,0.35,4.35
64,Hawaii,2016,4.0,0.35,4.35
65,Hawaii,2016,4.0,0.35,4.35
66,Hawaii,2016,4.0,0.35,4.35
67,Hawaii,2016,4.0,0.35,4.35
68,Hawaii,2016,4.0,0.35,4.35
69,Hawaii,2016,4.0,0.35,4.35
70,Hawaii,2016,4.0,0.35,4.35
71,Hawaii,2016,4.0,0.35,4.35
72,Hawaii,2016,4.0,0.35,4.35
73,Hawaii,2016,4.0,0.35,4.35
74,Hawaii,2016,4.0,0.35,4.35
75,Hawaii,2016,4.0,0.35,4.35
76,Hawaii,2016,4.0,0.35,4.35
77,Hawaii,2016,4.0,0.35,4.35
78,Hawaii,2016,4.0,0.35,4.35
79,Hawaii,2016,4.0,0.35,4.35
80,Hawaii,2016,4.0,0.35,4.35
81,Hawaii,2016,4.0,0.35,4.35
82,Hawaii,2016,4.0,0.35,4.35
83,Hawaii,2016,4.0,0.35,4.35
84,Hawaii,2016,4.0,0.35,4.35
85,Hawaii,2016,4.0,0.35,4.35
86,Hawaii,2016,4.0,0.35,4.35
87,Hawaii,2016,4.0,0.35,4.35
88,Hawaii,2016,4.0,0.35,4.35
89,Hawaii,2016,4.0,0.35,4.35
90,Hawaii,2016,4.0,0.35,4.35
91,Hawaii,2016,4.0,0.35,4.35
92,Hawaii,2016,4.0,0.35,4.35
93,Hawaii,2016,4.0,0.35,4.35
94,Hawaii,2016,0.5,0.35,0.85
95,Hawaii,2016,4.0,0.35,4.35
96,Hawaii,2016,4.0,0.35,4.35
97,Hawaii,2016,4.0,0.35,4.35
98,Hawaii,2016,4.0,0.35,4.35
99,Hawaii,2016,4.0,0.35,4.35
100,Hawaii,2016,4.0,0.35,4.35
101,Hawaii,2016,4.0,0.35,4.35
102,Hawaii,2016,4.0,0.35,4.35
103,Hawaii,2016,4.0,0.35,4.35
104,Hawaii,2016,4.0,0.35,4.35
105,Hawaii,2016,4.0,0.35,4.35
106,Hawaii,2016,4.0,0.35,4.35
107,Hawaii,2016,4.0,0.35,4.35
108,Hawaii,2016,4.0,0.35,4.35
109,Hawaii,2016,4.0,0.35,4.35
110,Hawaii,2016,4.0,0.35,4.35
111,Hawaii,2016,4.0,0.35,4.35
112,Hawaii,2016,4.0,0.35,4.35
113,Hawaii,2016,4.0,0.35,4.35
114,Hawaii,2016,4.0,0.35,4.35
115,Hawaii,2016,4.0,0.35,4.35
116,Hawaii,2016,4.0,0.35,4.35
117,Hawaii,2016,4.0,0.35,4.35
118,Hawaii,2016,4.0,0.35,4.35
119,Hawaii,2016,4.0,0.35,4.35
120,Hawaii,2016,4.0,0.35,4.35
121,Hawaii,2016,4.0,0.35,4.35
122,Hawaii,2016,4.0,0.35,4.35
123,Hawaii,2016,4.0,0.35,4.35
124,Hawaii,2016,4.0,0.35,4.35
125,Hawaii,2016,4.0,0.35,4.35
126,Hawaii,2016,4.0,0.35,4.35
127,Hawaii,2016,4.0,0.35,4.35
128,Hawaii,2016,4.0,0.35,4.35
129,Hawaii,2016,4.0,0.35,4.35
130,Hawaii,2016,4.0,0.35,4.35
131,Hawaii,2016,4.0,0.35,4.35
132,Hawaii,2016,4.0,0.35,4.35
133,Hawaii,2016,4.0,0.35,4.35
134,Hawaii,2016,4.0,0.35,4.35
135,Hawaii,2016,4.0,0.35,4.35
136,Hawaii,2016,4.0,0.35,4.35
137,Hawaii,2016,4.0,0.35,4.35
138,Hawaii,2016,4.0,0.35,4.35
139,Hawaii,2016,4.0,0.35,4.35
140,Hawaii,2016,4.0,0.35,4.35
141,Hawaii,2016,4.0,0.35,4.35
142,Hawaii,2016,4.0,0.35,4.35
143,Hawaii,2016,4.0,0.35,4.35
144,Hawaii,2016,4.0,0.35,4.35
145,Hawaii,2016,4.0,0.35,4.35
146,Hawaii,2016,4.0,0.35,4.35
147,Hawaii,2016,4.0,0.35,4.35
148,Hawaii,2016,4.0,0.35,4.35
149,Hawaii,2016,4.0,0.35,4.35
150,Hawaii,2016,4.0,0.35,4.35
151,Hawaii,2016,4.0,0.35,4.35
152,Hawaii,2016,4.0,0.35,4.35
153,Hawaii,2016,4.0,0.35,4.35
154,Hawaii,2016,4.0,0.35,4.35
155,Hawaii,2016,4.0,0.35,4.35
156,Hawaii,2016,4.0,0.35,4.35
157,Hawaii,2016,4.0,0.35,4.35
158,Hawaii,2016,4.0,0.35,4.35
159,Hawaii,2016,4.0,0.35,4.35
160,Hawaii,2016,4.0,0.35,4.35
161,Hawaii,2016,0.0,0.35,0.0
162,Hawaii,2016,4.0,0.35,4.35
163,Hawaii,2016,4.0,0.35,4.35
164,Hawaii,2016,4.0,0.35,4.35
165,Hawaii,2016,4.0,0.35,4.35
166,Hawaii,2016,4.0,0.35,4.35
167,Hawaii,2016,4.0,0.35,4.35
168,Hawaii,2016,0.0,0.35,0.0
169,Hawaii,2016,4.0,0.35,4.35
170,Hawaii,2016,4.0,0.35,4.35
171,Hawaii,2016,4.0,0.35,4.35
172,Hawaii,2016,4.0,0.35,4.35
173,Hawaii,2016,4.0,0.35,4.35
174,Hawaii,2016,4.0,0.35,4.35
175,Hawaii,2016,4.0,0.35,4.35
176,Hawaii,2016,4.0,0.35,4.35
177,Hawaii,2016,4.0,0.35,4.35
178,Hawaii,2016,4.0,0.35,4.35
179,Hawaii,2016,4.0,0.35,4.35
180,Hawaii,2016,4.0,0.35,4.35
